,Days to Maturity,Implied Volatility,Historical Volatility
0,43,0.8085259612509644,0.14591741858506593
1,37,0.12454411526407733,0.2746593409228613
2,72,0.31498618536358997,0.31178663209688373
3,90,0.34134264679657644,0.2330679024856779
4,65,0.5619844932473496,0.30073164046803086
5,7,0.31324173429228047,0.3662336241088595
6,83,0.2943491274024096,0.3934576971805184
7,3,0.3402763683517344,0.0
8,27,0.7254712937544241,0.2873923021536436
9,26,0.31112493881886744,0.1498538351060925
10,19,0.4397228154583135,0.12819954179737625
11,23,0.2055201324013587,0.29013931970712975
12,55,0.28885241581998855,0.1450123812752812
13,49,0.5605066026830022,0.4692536903167886
14,73,0.4198738114924741,0.26628283548897613
15,86,0.2619894708735167,0.24839633573753647
16,38,0.5216166869798977,0.22020881782011933
17,44,0.26530334945058753,0.2486865422875999
18,63,0.5203963193023432,0.314015593429283
19,83,0.4525636640245233,0.2921794925751425
20,10,0.3106515426903627,0.11291826882206028
21,21,0.34612805354737886,0.2746373228986133
22,17,0.2620176903442608,0.1257662972219049
23,38,0.6674089137310559,0.29151014223223565
24,27,0.5160531675290161,0.2391897148463473
25,59,0.6382242262592795,0.2481470978595374
26,64,0.40974261712256904,0.4064562811721585
27,23,0.4251016998401398,0.24029422590833488
28,45,0.31678997395352654,0.44529073947195913
29,73,0.4622409770036725,0.21668343581736882
30,45,0.13546803085064715,0.2946279620896379
31,2,0.8509261957446792,0.0
32,44,0.4451008363658531,0.2731467468642541
33,56,0.4971956633159919,0.31197558181537227
34,65,0.32599103834350346,0.26523458980034786
35,71,0.3191424115882718,0.29953293170405265
36,16,0.3974098709095784,0.1793457505260504
37,66,0.7404320815970811,0.2833088497881954
38,30,0.3345742745466759,0.23774229713770448
39,80,0.34482184765730367,0.23392061622375296
40,84,0.25666433984122444,0.31151913052059044
41,43,0.2694549147161397,0.16302953591511865
42,45,0.7362632913503281,0.3152615967950524
43,51,0.765319689506272,0.32340759585885004
44,31,0.661500527069372,0.25258490390178
45,20,0.3201344996954642,0.2909762140564151
46,31,0.34390547376052044,0.26948548883321916
47,51,0.25464793599211566,0.23220977929530864
48,23,0.6849028709708828,0.24029422590833488
49,36,0.3993355149361134,0.2537150625188003
50,62,0.5286763029029433,0.18302468113365444
51,78,0.22637367464006503,0.22342481292598207
52,58,0.43923842423153564,0.29535523378778195
53,65,0.559851267421504,0.30073164046803086
54,33,0.20359589586051594,0.1466920096655698
55,9,0.46852007597233586,0.06454476226158586
56,23,0.4330728167090591,0.2372333035669628
57,50,0.5847374877275292,0.32309266461167446
58,77,0.21616785388251972,0.28820627506443086
59,76,0.3884691581801361,0.28609627001818266
60,66,0.5875352583561502,0.3248551278873112
61,48,0.24728627766332534,0.22706475652726035
62,62,0.43310387738772493,0.29454519348244557
63,22,0.22259024694239357,0.26419697087677424
64,79,0.46272682937214593,0.28428906849011143
65,79,0.3844506974391769,0.18518070779864526
66,89,0.33302524667009337,0.2845711478623248
67,9,0.6207810061601126,0.044875976355298226
68,9,0.06081937461907784,0.22484396261626577
69,20,0.23570752142696327,0.37464345060336113
70,55,0.4409188954976313,0.23443186481121264
71,8,0.3895080200851486,0.14076885381053791
72,28,0.4497072693899149,0.21203227143992018
73,51,0.6464298560221333,0.32368268054162064
74,37,0.19384239335066228,0.2746593409228613
75,84,0.16848680443575575,0.3118024300902141
76,48,0.3548863047352644,0.2857615130609264
77,15,0.43438640224165365,0.7001693397836588
78,59,0.8767937982809666,0.2591114684873425
79,38,0.1831116675653723,0.2101367823205577
80,71,0.38057695757855425,0.4126083256232791
81,71,0.3573700386055367,0.16778384479644234
82,55,0.24308806574246902,0.1838610321193536
83,3,0.30067713157783843,0.0
84,44,0.33058194194090584,0.25544775401050956
85,83,0.4870005257606316,0.3965870203728731
86,78,0.2847638100518618,0.2944754152939623
87,20,0.3115153492329892,0.22124398214389182
88,59,0.6409404443355582,0.2591114684873425
89,51,0.24645240371206067,0.46024341276565467
90,37,0.7853313598317675,0.17275805734578975
91,62,0.26666471032678035,0.40577006444196756
92,34,0.2616240176164368,0.3491957689206729
93,51,0.710828576932852,0.1688355007591205
94,17,0.44407845809193747,0.13730539090736607
95,10,0.2714285022779182,0.1809090317150569
96,9,0.2512286066864223,0.15160960246907615
97,80,0.35812975742351444,0.2901459185402278
98,72,0.374820476330154,0.2668574146601776
99,48,0.34727175054607434,0.25742740572048106
100,48,0.5525794400002624,0.14696446202283645
101,28,0.2633352284192363,0.31473738980709703
102,72,0.3406916162770371,0.25694457248698677
103,36,0.7073590760801476,0.1203659428506924
104,49,0.4267605061981964,0.14324882726209442
105,56,0.5586488814830343,0.3033310698182304
106,23,0.25319949084373666,0.28733724840574415
107,28,0.34044559957470827,0.21203227143992018
108,84,0.3880155686311147,0.24724956863642775
109,85,0.29521923366987163,0.30719670430105384
110,9,0.9652720514848998,0.05408997119070535
111,26,0.18548184601041015,0.1498538351060925
112,24,0.6157106955858961,0.25492583814374925
113,38,0.4142525112629189,0.25375316027808925
114,79,0.3025055841503062,0.29804635922698486
115,35,0.5078188518717123,0.24496307455521563
116,24,0.3563916773286223,0.21446335362661154
117,48,0.27702756551698765,0.3264608908046008
118,65,0.5806701677650096,0.2529663118849622
119,55,0.319713120866184,0.27182642343452407
120,71,0.3745021397068774,0.2489180069418075
121,16,0.46129442517163893,0.23806187947550198
122,63,0.39690027466949,0.26026223114454294
123,70,0.7989887710202027,0.1365035778881178
124,34,0.2825215265962402,0.322411719116974
125,28,0.3214073699556747,0.37747570209001935
126,62,0.5106468874482023,0.31729783040277465
127,10,0.3968829749141134,0.06930228695304218
128,77,0.2654209103512826,0.28820627506443086
129,84,0.340945806230393,0.2169927468307633
130,31,0.2502510136210173,0.35753886835778964
131,13,0.6193122481430322,0.23456014647165283
132,37,0.27366016031556356,0.2984803902685935
133,34,0.7114627293503836,0.23575879782110376
134,57,0.4080209779315455,0.44030371901993665
135,23,0.48790506194379313,0.14167564907771418
136,77,0.3466614914511291,0.1666343770247784
137,20,0.7393877420155761,0.6526450215284729
138,6,0.419876124565117,0.0459389925055874
139,94,0.38345969600288027,0.2692890965865423
140,24,0.6527595288594016,0.2393624271859045
141,23,0.3698916154140901,0.24029422590833488
142,48,0.2354907926655711,0.2735759116694209
143,20,0.38535818245151027,0.6526450215284729
144,50,0.25120852611373123,0.2789702298317864
145,90,0.34048931127734283,0.24390085779119366
146,71,0.16903029725086413,0.2684049381016024
147,22,0.31483149866210924,0.12775964779932344
148,62,0.8136991067128869,0.31729783040277465
149,2,0.40029061133323834,0.0
150,62,0.27283514841554407,0.23193255935372495
151,68,0.33467888318004435,0.24815389005309635
152,85,0.29405815827508935,0.27732208235620304
153,84,0.42812147587623833,0.2963546134864166
154,59,0.4179589135596626,0.26468888380948485
155,84,0.4244601817159722,0.2963546134864166
156,48,0.8091657598036116,0.30863862103903494
157,85,0.41699037468389255,0.2956256706780867
158,13,0.264496138360887,0.08102929686310051
159,59,0.45017250744479653,0.4421847229999653
160,41,0.5285193021707966,0.15753250934051558
161,37,0.5412180336249445,0.14429608760432272
162,3,0.38218344893842526,0.0
163,51,0.261932052393394,0.24246673017116976
164,24,0.19635841333226822,0.21446335362661154
165,62,0.5221700233213666,0.18302468113365444
166,10,0.4952032007026933,0.1809090317150569
167,24,0.45770343515718925,0.25492583814374925
168,36,0.6914364523456251,0.3074642997112965
169,62,0.6393183382855933,0.2990204239404145
170,24,0.7227890496448678,0.20663386446670953
171,31,0.47712755537454926,0.17899384158014164
172,78,0.08327998501506619,0.23219758079980052
173,94,0.43094836658480185,0.2692890965865423
174,86,0.35765288868596673,0.1732843662521691
175,66,0.2789971535387666,0.29879151067379317
176,34,0.48579448598357367,0.2090045188306915
177,51,0.534572675021397,0.29657187955581166
178,52,0.7302978429793311,0.38730809440225245
179,35,0.2804477604188891,0.1925266925673403
180,16,0.45990835088169024,0.23806187947550198
181,90,0.3003775702898652,0.2809364637759582
182,52,0.28092274694454344,0.2780390748782747
183,90,0.33075753616457465,0.16412327186592765
184,90,0.35818401805375344,0.28697411589842275
185,64,0.6736324872149492,0.15941063736477679
186,52,0.6355631479446929,0.3254833765022684
187,45,0.8774298079566787,0.19701275484439792
188,55,0.35045423242461327,0.27182642343452407
189,7,0.2326461330647527,0.3864995313877961
190,50,0.49931050414622535,0.14203735961683944
191,41,0.17861257020384333,0.18899531081855986
192,58,0.5676724781877333,0.3021134320700158
193,45,0.8100876621644506,0.3152615967950524
194,85,0.3420098693685261,0.24887511708476837
