,Days to Maturity,Implied Volatility,Historical Volatility
0,59,0.2888559408015585,0.2625938619998333
1,24,0.2782279723958066,0.20968417241456194
2,23,0.2887835297382474,0.23064958723961304
3,55,0.31799952902162787,0.2894243282896066
4,30,0.650702932544989,0.20873250277065572
5,59,0.4938360498093646,0.30445502307644107
6,76,0.6342923717875266,0.34775863141151825
7,85,0.4011609000195694,0.2775855808547602
8,33,0.7092620541812713,0.19004823604365323
9,66,0.718130201411227,0.3582546928378075
10,24,0.37702051156740946,0.37439464463655153
11,27,0.15434977817903203,0.22423829355232786
12,10,0.7412300680795044,0.16555903570272532
13,77,0.4075051454963794,0.2309337392336699
14,15,0.21445280225943888,0.28088096607291985
15,6,0.3205729894213406,0.35963178274552526
16,31,0.5309138253420892,0.24921612359887413
17,87,0.6872349105917902,0.21514542806200612
18,8,0.3458443613923631,0.17735197675893552
19,62,0.43961612165169345,0.22549964880890566
20,37,0.32674710250163636,0.2587550232416848
21,70,0.4238091195105769,0.24977852251037677
22,57,0.4267426626716108,0.2220555286708167
23,27,0.4809241792440118,0.24142533522126902
24,21,0.35270122021828115,0.4357601113005132
25,8,0.3334696008872019,0.18001899795756102
26,84,0.26632911693841094,0.2836814331740852
27,90,0.599612999186821,0.419923880028609
28,22,0.5395102888589176,0.17937423675132777
29,51,0.65878806699405,0.24052590240984353
30,52,0.2311341509961469,0.1992028749483299
31,79,0.42705908418663197,0.2469578156564247
32,35,0.4115759068691826,0.22314385311223917
33,62,0.6916343186825885,0.28037975279391353
34,43,0.2669219743561437,0.225928905612254
35,72,0.36900709121567393,0.23678597313913452
36,10,0.16877894118804931,0.23090898048136557
37,22,0.5811860164992587,0.23221051893596242
38,20,0.3255264775570518,0.27019380412196514
39,41,0.17461398122950111,0.1915461711111655
40,62,0.4222984771045892,0.2454513110098127
41,30,0.3292902712215835,0.22078758282170982
42,78,0.7155640169911666,0.2644905463392716
43,85,0.37275064369330474,0.26460542813966503
44,79,0.3622038591232198,0.24569189782812617
45,72,0.3016573845329792,0.227210333775791
46,48,0.26408427590434386,0.27640923177819654
47,50,0.33715249360512556,0.252771775862805
48,62,0.3850070105781547,0.2217577325598623
49,49,0.6446072332163494,0.21580751621877287
50,41,0.4573072376863248,0.2392042565486315
51,8,0.46301274372328827,0.15252257201235594
52,36,0.6393630572392163,0.23846817812770696
53,64,0.2785579768385092,0.2222751616051793
54,71,0.4481776403115645,0.18712956163655237
55,86,0.30190921435481993,0.26445899657006816
56,49,0.1672557267556197,0.26713988744541883
57,66,0.4487398709606283,0.3398464289195521
58,69,0.9361173293757322,0.2918006681832212
59,72,0.6588757815303694,0.24953142166007333
60,44,0.3349220645219629,0.37984473820314396
61,70,0.48961673211927226,0.24977852251037677
62,80,0.3525301791252236,0.34026499466495896
63,2,0.36732198778301844,0.0
64,58,0.2093355588661571,0.2561268288039883
65,65,0.29818058804657005,0.22316835758746909
66,7,0.6309530666395652,0.3033261545578409
67,17,0.3054483613953944,0.2457583830652603
68,20,0.6020233973961752,0.19909284879885947
69,51,0.5486900328869156,0.2576528384256766
70,64,0.5468639156281537,0.29045215105840144
71,66,0.5337183962424449,0.29618134394564133
72,15,0.3527098838716109,0.17172583007742095
73,34,0.38252480815931256,0.2562025870093599
74,56,0.7276132820868958,0.23293820043771657
75,52,0.24568630855835533,0.24949475794841852
76,27,0.21597024420309202,0.1984827678668231
77,57,0.3474652761141962,0.30183105735394655
78,73,0.49506311324516344,0.27259259888272197
79,86,0.36367518434951773,0.26445899657006816
80,31,0.3270368594945053,0.31840513487973676
81,78,0.5732676602858287,0.34045912661036
82,8,0.3334696008872019,0.18001899795756102
83,86,0.36556109233004114,0.2889945730476122
84,90,0.6060820199821711,0.2635521029272439
85,63,0.3780903677389509,0.324619876035732
86,24,0.765089334273316,0.27583574112432147
87,62,0.6917833272926821,0.26190791349414033
88,30,0.8103872720003898,0.21726175640022663
89,83,0.4285905579419237,0.20885370712717483
90,15,0.3378014292305729,0.4353262654988005
91,17,0.3824237620283109,0.29444951422524057
92,59,0.47727085868076713,0.22974861237539942
93,10,0.456540668161925,0.19467570460710876
94,72,0.4386785569695353,0.24953142166007333
95,19,0.19507906046452844,0.18230914251657473
96,24,0.3279317367646643,0.20566578279621875
97,69,0.2942423995607929,0.23363152998648992
98,49,0.42072757242084946,0.404373328131342
99,62,0.4240862081904885,0.2454513110098127
100,76,0.4620063269673473,0.26886960544866034
101,70,0.4238091195105769,0.24977852251037677
102,37,0.2241242306558364,0.2597108812914785
103,56,0.6921457969133316,0.18711317485550108
104,49,0.7140343254755692,0.25974430784885955
105,44,0.22261153439027873,0.2798095792332374
106,87,0.43331459363720026,0.23322243026950312
107,51,0.5541047458343406,0.3252111014619621
108,22,0.742922788175337,0.22103762143321942
109,20,0.31514835726335616,0.18198857830239382
110,29,0.2598588016768069,0.2608629198203886
111,17,0.3296854431118418,0.2070300462222276
112,59,0.5059698033773486,0.3269544825480319
113,8,0.33297886403173566,0.21467345382287512
114,79,0.5740963019170194,0.3961418187309378
115,76,0.5539404131982109,0.3185744978707519
116,38,0.2773457287872091,0.3184961947501028
117,9,0.30547617261751453,0.16023728970445333
118,87,0.3839683238553373,0.2748321282406874
119,90,0.4478007071233326,0.26522911284135714
120,13,0.38491490140175416,0.15718578860921356
121,16,0.3128554718733065,0.1966880239025371
122,70,0.48849658043268374,0.23587389747685222
123,87,0.5608458800895655,0.26807536626595685
124,35,0.6546487672266302,0.24263513343676976
125,51,0.3664435266218027,0.22277063827240393
126,16,0.34148231395297945,0.29978748236136965
127,37,0.37725302589049325,0.4064749279175968
128,21,0.3836628284299681,0.17426881725939938
129,76,0.40833216732602595,0.24473905566983353
130,21,0.24644387879713078,0.29524296035600384
131,20,0.3892320637241605,0.27970128306361813
132,79,0.8116157795927957,0.2645839906280579
133,84,0.400023655738234,0.21960804808152207
134,51,0.4200336871537959,0.2351847648169804
135,14,0.3483793742782663,0.1423604100372393
136,83,0.5411766539015268,0.3521958576659757
137,59,0.5189222783629167,0.356539400582572
138,48,0.29988864478569915,0.21690203467405356
139,44,0.647687859998876,0.2102917175382835
140,50,0.26249973881165445,0.23519862398181934
141,63,0.5703309600942228,0.29250660082599533
142,50,0.6493338409061966,0.23519862398181934
143,21,0.3450501748681584,0.4357601113005132
144,13,0.09497189109682355,0.13672428401762665
145,87,0.2514684968900307,0.22083088616054286
146,72,0.554376615513365,0.31205596144710346
147,70,0.48298092626796885,0.27821956145492727
148,37,0.327646252145028,0.2587550232416848
149,59,0.4610044951170589,0.22159847406223962
150,42,0.4421802558420088,0.28157321193639584
151,55,0.43588518361314066,0.24097432013577538
152,63,0.3173112896374015,0.22078003784947697
153,36,0.2954771134396704,0.2213417757130649
154,10,0.32302692978360986,0.26653114243469905
155,31,0.2548989695414846,0.24202918523514894
156,15,0.23700067512117343,0.17172583007742095
157,84,0.2616877416803443,0.23601419556284425
158,54,0.911417999598562,0.2673740956778605
159,79,0.3882513348253471,0.3393538787635032
160,87,0.4149982556068559,0.27324937413369266
