,Date,^NSEI,UPL.NS,ICICIBANK.NS,WIPRO.NS,TECHM.NS,ASIANPAINT.NS
55,19-Jun-18,10789.4501953125,459.3333435058594,295.5,199.46255493164065,708.9500122070312,1273.0
56,20-Jun-18,10734.650390625,450.0,292.6000061035156,195.9750518798828,699.9000244140625,1275.0
57,21-Jun-18,10808.4501953125,434.8333435058594,294.79998779296875,195.7500457763672,694.7000122070312,1272.0
58,22-Jun-18,10742.7001953125,427.5666809082031,298.20001220703125,194.0625457763672,686.0,1261.5
59,25-Jun-18,10822.900390625,429.3333435058594,299.79998779296875,193.425048828125,692.9500122070312,1268.0
60,26-Jun-18,10742.7001953125,421.3333435058594,287.54998779296875,193.1250457763672,695.0,1255.0
61,27-Jun-18,10785.5,426.5333251953125,287.8999938964844,194.32504272460935,692.0,1279.1500244140625
62,28-Jun-18,10660.7998046875,410.73333740234375,278.0,192.300048828125,716.0499877929688,1267.1500244140625
63,29-Jun-18,10612.849609375,405.7000122070313,272.0,194.2500457763672,673.9000244140625,1268.25
64,02-Jul-18,10732.349609375,411.3999938964844,274.0,195.52505493164065,657.9500122070312,1266.5
65,03-Jul-18,10668.599609375,414.8666687011719,275.8999938964844,196.08755493164065,659.9500122070312,1298.5999755859375
66,04-Jul-18,10715.0,420.1000061035156,274.20001220703125,196.5375518798828,665.3499755859375,1296.0
67,05-Jul-18,10786.0498046875,418.4666748046875,273.0,196.8750457763672,662.0,1294.800048828125
68,06-Jul-18,10744.150390625,416.0,271.1000061035156,197.2500457763672,649.7000122070312,1325.0
69,09-Jul-18,10838.2998046875,417.2000122070313,273.8999938964844,197.4750518798828,640.0,1330.0
70,10-Jul-18,10902.75,418.26666259765625,272.0,199.5000457763672,649.0,1362.800048828125
71,11-Jul-18,10956.400390625,424.0666809082031,274.54998779296875,204.71255493164065,655.0,1360.0
72,12-Jul-18,11006.9501953125,403.9333190917969,270.3999938964844,204.33755493164065,659.2999877929688,1370.0
73,13-Jul-18,11056.900390625,387.3333435058594,273.0,209.8500518798828,647.0,1359.5
74,16-Jul-18,11018.9501953125,379.5333251953125,265.29998779296875,209.4375457763672,643.9500122070312,1370.0
75,17-Jul-18,10939.650390625,374.4333190917969,260.25,212.2500457763672,654.0,1365.4000244140625
76,18-Jul-18,11060.2001953125,382.6666564941406,266.0,214.5000457763672,650.0,1386.0
77,19-Jul-18,10999.5,372.0,263.95001220703125,214.5000457763672,646.2999877929688,1395.0
78,20-Jul-18,10963.5,368.6333312988281,261.79998779296875,215.6250457763672,644.0999755859375,1403.0
79,23-Jul-18,11019.849609375,381.8666687011719,265.3500061035156,211.8750457763672,658.0,1425.0999755859375
80,24-Jul-18,11109.0,423.3333435058594,273.6499938964844,208.65005493164065,653.6500244140625,1443.0
81,25-Jul-18,11148.400390625,421.3333435058594,273.0,206.2500457763672,644.0,1453.0
82,26-Jul-18,11132.9501953125,425.3333435058594,275.0,205.050048828125,624.0,1448.0999755859375
83,27-Jul-18,11232.75,425.7000122070313,284.8999938964844,204.0000457763672,632.9000244140625,1437.0
84,30-Jul-18,11296.650390625,425.9666748046875,300.0,205.3500518798828,648.0,1434.25
85,31-Jul-18,11311.0498046875,429.6666564941406,304.29998779296875,205.1250457763672,661.0,1430.0
86,01-Aug-18,11359.7998046875,432.0666809082031,302.6000061035156,207.0000457763672,684.4000244140625,1458.0
87,02-Aug-18,11328.900390625,427.8999938964844,295.0,207.7500457763672,678.7999877929688,1437.199951171875
88,03-Aug-18,11297.7998046875,426.0,300.0,210.33755493164065,672.0,1424.0
89,06-Aug-18,11401.5,426.73333740234375,306.95001220703125,209.2500457763672,662.75,1420.0
90,07-Aug-18,11423.150390625,441.1333312988281,313.95001220703125,206.70005798339844,670.0,1399.0
91,08-Aug-18,11412.5,433.3333435058594,313.0,209.58755493164065,660.0,1430.949951171875
92,09-Aug-18,11493.25,428.73333740234375,320.25,208.57505798339844,655.0,1431.9000244140625
93,10-Aug-18,11474.9501953125,426.6000061035156,334.04998779296875,209.925048828125,648.8499755859375,1420.0
94,13-Aug-18,11369.599609375,420.0,324.0,208.5000457763672,649.0,1414.0
95,14-Aug-18,11381.7001953125,416.9333190917969,324.70001220703125,213.7500457763672,663.0,1407.9000244140625
96,16-Aug-18,11397.150390625,408.0,329.54998779296875,213.7500457763672,675.0,1401.0
97,17-Aug-18,11437.150390625,408.4666748046875,336.79998779296875,209.550048828125,666.0,1403.0
98,20-Aug-18,11502.099609375,413.23333740234375,340.0,210.6000518798828,685.0,1406.0
99,21-Aug-18,11576.2001953125,416.6000061035156,338.29998779296875,213.63755798339844,695.0,1416.449951171875
100,23-Aug-18,11620.7001953125,433.4666748046875,336.54998779296875,217.50006103515625,710.0,1410.0
101,24-Aug-18,11566.599609375,431.3333435058594,334.3999938964844,216.52505493164065,729.5,1395.0
102,27-Aug-18,11605.849609375,438.9333190917969,331.0,219.00006103515625,720.0,1397.5
103,28-Aug-18,11731.9501953125,441.3333435058594,342.0,222.56256103515625,740.9000244140625,1402.0
104,29-Aug-18,11744.9501953125,437.26666259765625,336.3500061035156,222.4125518798828,738.0,1413.75
105,30-Aug-18,11694.75,457.3333435058594,339.20001220703125,223.12506103515625,734.4500122070312,1394.0999755859375
106,31-Aug-18,11675.849609375,463.3333435058594,343.0,225.00006103515625,734.0,1383.0
107,03-Sep-18,11751.7998046875,479.76666259765625,343.6000061035156,245.25006103515625,768.0,1384.0
108,04-Sep-18,11598.75,478.1333312988281,334.79998779296875,232.83755493164065,751.2000122070312,1360.0
109,05-Sep-18,11514.849609375,465.9333190917969,327.0,235.9125518798828,764.9000244140625,1314.5
110,06-Sep-18,11514.150390625,467.6000061035156,330.0,240.00006103515625,767.0,1327.949951171875
111,07-Sep-18,11558.25,472.4666748046875,327.45001220703125,241.4250640869141,775.0,1322.800048828125
112,10-Sep-18,11570.25,476.6333312988281,331.79998779296875,243.3000640869141,774.0,1314.5999755859375
113,11-Sep-18,11476.849609375,471.6666564941406,333.70001220703125,245.21255493164065,772.0,1295.0
114,12-Sep-18,11340.099609375,461.4666748046875,327.0,243.78756713867188,750.0,1303.5
115,14-Sep-18,11443.5,473.3333435058594,327.20001220703125,246.56256103515625,739.9000244140625,1298.800048828125
116,17-Sep-18,11464.9501953125,489.9333190917969,327.29998779296875,249.18756103515625,759.5,1329.949951171875
117,18-Sep-18,11381.5498046875,484.6666564941406,324.25,247.0500640869141,769.8499755859375,1306.0
118,19-Sep-18,11326.650390625,476.0,320.0,250.0500640869141,757.0,1304.199951171875
119,21-Sep-18,11271.2998046875,461.6666564941406,323.45001220703125,248.9250640869141,765.0,1292.0999755859375
120,24-Sep-18,11164.400390625,446.0,316.79998779296875,247.68756103515625,740.0,1300.0
121,25-Sep-18,10969.9501953125,434.2000122070313,307.0,249.75006103515625,751.4500122070312,1271.800048828125
122,26-Sep-18,11145.5498046875,442.6666564941406,315.0,246.15005493164065,758.5499877929688,1300.0
123,27-Sep-18,11079.7998046875,468.2999877929688,315.6499938964844,241.4250640869141,748.8499755859375,1294.800048828125
124,28-Sep-18,11008.099609375,456.6666564941406,309.1000061035156,239.25006103515625,738.0,1293.0
125,01-Oct-18,10930.900390625,443.1000061035156,306.29998779296875,243.00006103515625,749.0,1299.0
126,03-Oct-18,10982.7001953125,444.0,311.1000061035156,247.01255798339844,764.0,1264.9000244140625
127,04-Oct-18,10754.7001953125,420.0333251953125,299.0,243.82505798339844,742.5499877929688,1228.0
128,05-Oct-18,10514.099609375,418.5333251953125,314.6499938964844,243.60006713867188,718.0,1221.449951171875
129,08-Oct-18,10310.150390625,398.6666564941406,307.29998779296875,241.0500640869141,714.5,1210.0
130,09-Oct-18,10390.2998046875,415.2999877929688,311.45001220703125,237.75006103515625,695.0,1254.0
131,10-Oct-18,10331.849609375,403.3333435058594,307.1000061035156,240.3000640869141,692.0999755859375,1205.9000244140625
132,11-Oct-18,10169.7998046875,406.0,310.0,231.00006103515625,680.0,1201.0
133,12-Oct-18,10331.5498046875,406.0666809082031,313.8500061035156,237.1125640869141,692.0499877929688,1233.9000244140625
134,15-Oct-18,10524.2001953125,418.6333312988281,316.8999938964844,238.01255798339844,693.5,1255.0
135,16-Oct-18,10550.150390625,426.6666564941406,313.75,240.00006103515625,695.0,1257.0
136,17-Oct-18,10688.7001953125,430.76666259765625,325.1000061035156,242.02505493164065,721.0,1282.199951171875
137,19-Oct-18,10339.7001953125,425.2999877929688,312.8500061035156,242.51255798339844,710.0,1264.0
138,22-Oct-18,10405.849609375,430.0,320.20001220703125,243.45005798339844,688.0,1245.0
139,23-Oct-18,10152.599609375,420.6666564941406,323.0,239.1750640869141,676.0,1135.199951171875
140,24-Oct-18,10278.150390625,410.6666564941406,328.75,231.90005493164065,668.0,1160.0
141,25-Oct-18,10135.0498046875,411.9333190917969,318.5,222.00006103515625,660.75,1180.5
142,26-Oct-18,10122.349609375,401.9333190917969,319.79998779296875,239.1000518798828,655.9500122070312,1200.0
143,29-Oct-18,10078.099609375,413.3333435058594,329.0,239.25006103515625,663.0,1194.800048828125
144,30-Oct-18,10239.400390625,418.6666564941406,347.45001220703125,246.75006103515625,658.0,1194.800048828125
145,31-Oct-18,10209.5498046875,426.0,345.5,246.15005493164065,695.0,1205.5999755859375
146,01-Nov-18,10441.7001953125,450.6666564941406,357.0,249.71255493164065,747.0,1233.0
147,02-Nov-18,10462.2998046875,466.0,354.0,246.75006103515625,721.5999755859375,1242.0
148,05-Nov-18,10558.75,472.2999877929688,351.0,236.32505798339844,692.0,1252.0
149,06-Nov-18,10552.0,480.76666259765625,348.70001220703125,243.60006713867188,696.3499755859375,1242.199951171875
150,07-Nov-18,10614.4501953125,481.5666809082031,356.75,244.0500640869141,699.0,1250.0
151,09-Nov-18,10614.7001953125,484.9666748046875,356.8999938964844,246.00006103515625,704.0,1259.800048828125
152,12-Nov-18,10607.7998046875,493.3333435058594,356.0,243.56256103515625,707.2000122070312,1295.0
153,13-Nov-18,10451.900390625,486.0,347.79998779296875,242.62506103515625,719.9500122070312,1277.449951171875
154,14-Nov-18,10634.900390625,492.1333312988281,365.0,243.75006103515625,725.0,1312.0
155,15-Nov-18,10580.599609375,507.9666748046875,366.1000061035156,243.1125640869141,702.0,1320.0
156,16-Nov-18,10644.0,508.0,370.1000061035156,242.62506103515625,714.7000122070312,1320.0
157,19-Nov-18,10731.25,515.3333129882812,368.2999877929688,244.12506103515625,730.0,1329.0
158,20-Nov-18,10740.099609375,514.0,362.0,248.1750640869141,732.5,1317.0
159,21-Nov-18,10670.9501953125,506.6666564941406,356.3500061035156,240.00006103515625,709.7000122070312,1329.0
160,22-Nov-18,10612.650390625,519.3333129882812,357.6499938964844,236.25006103515625,702.7000122070312,1330.0
161,26-Nov-18,10568.2998046875,518.8666381835938,354.75,227.550048828125,688.0,1329.949951171875
162,27-Nov-18,10621.4501953125,510.6666564941406,355.75,237.63755798339844,695.7000122070312,1346.800048828125
163,28-Nov-18,10708.75,510.6666564941406,356.95001220703125,235.46255493164065,701.0,1352.9000244140625
164,29-Nov-18,10808.7001953125,516.6666870117188,363.0,235.50006103515625,706.0,1336.0
165,30-Nov-18,10892.099609375,520.0999755859375,365.0,236.2875518798828,688.7999877929688,1352.800048828125
166,03-Dec-18,10930.7001953125,508.0,358.8999938964844,243.75006103515625,706.7999877929688,1345.0
167,04-Dec-18,10877.099609375,488.4666748046875,353.29998779296875,246.18756103515625,712.7000122070312,1336.550048828125
168,05-Dec-18,10820.4501953125,499.3333435058594,355.29998779296875,249.75006103515625,711.0499877929688,1328.5
169,06-Dec-18,10718.150390625,498.0,348.20001220703125,249.93756103515625,724.0,1324.0
170,07-Dec-18,10644.7998046875,502.6000061035156,349.6000061035156,249.60006713867188,698.0,1306.5
171,10-Dec-18,10508.7001953125,493.3333435058594,346.5,246.22506713867188,687.0,1280.0
172,11-Dec-18,10350.0498046875,493.3333435058594,337.3999938964844,244.0500640869141,690.0,1268.0
173,12-Dec-18,10591.0,500.0666809082031,342.79998779296875,247.35006713867188,700.0,1323.0
174,13-Dec-18,10810.75,526.0,352.8999938964844,248.25006103515625,706.0,1338.449951171875
175,14-Dec-18,10784.5,513.3333129882812,349.20001220703125,254.25006103515625,709.1500244140625,1332.800048828125
176,17-Dec-18,10853.2001953125,513.2000122070312,352.29998779296875,251.96255493164065,712.5,1340.0
177,18-Dec-18,10850.900390625,508.0,356.75,251.43756103515625,715.0,1338.449951171875
178,19-Dec-18,10930.5498046875,497.9333190917969,363.0,251.28756713867188,709.0,1370.0
179,20-Dec-18,10885.2001953125,501.3333435058594,363.0499877929688,252.18756103515625,702.0,1389.9000244140625
180,21-Dec-18,10944.25,514.0333251953125,361.0,249.90005493164065,710.0,1433.9000244140625
181,24-Dec-18,10780.900390625,490.6666564941406,353.3999938964844,242.02505493164065,699.0,1388.0
182,26-Dec-18,10635.4501953125,491.3333435058594,350.6499938964844,244.27505493164065,695.9000244140625,1367.949951171875
183,27-Dec-18,10817.900390625,504.0,359.5,245.85006713867188,702.0,1360.050048828125
184,28-Dec-18,10820.9501953125,501.6666564941406,358.29998779296875,244.65005493164065,710.0,1383.0
185,31-Dec-18,10913.2001953125,508.0,362.7999877929688,248.25006103515625,720.0,1375.0
186,01-Jan-19,,506.6666564941406,361.5,248.06256103515625,715.0,1373.199951171875
187,02-Jan-19,10868.849609375,500.0,361.5,246.60006713867188,719.1500244140625,1367.0
188,03-Jan-19,10796.7998046875,503.3333435058594,365.0,245.25006103515625,715.0499877929688,1381.800048828125
189,04-Jan-19,10699.7001953125,499.2000122070313,361.8500061035156,243.37506103515625,694.4500122070312,1388.0
190,07-Jan-19,10804.849609375,506.6666564941406,367.5,244.57505798339844,685.0,1386.0
191,08-Jan-19,10786.25,509.0,367.7999877929688,243.75006103515625,688.0,1401.0
192,09-Jan-19,10862.400390625,505.3333435058594,381.6499938964844,243.41256713867188,694.2000122070312,1402.5
193,10-Jan-19,10859.349609375,510.5333251953125,380.9500122070313,248.10006713867188,695.0,1390.0
194,11-Jan-19,10834.75,516.6666870117188,380.6000061035156,244.20005798339844,694.0,1399.75
195,14-Jan-19,10807.0,522.6666870117188,378.7000122070313,247.53756713867188,703.0,1404.0
196,15-Jan-19,10777.5498046875,515.066650390625,373.5499877929688,239.25006103515625,682.9500122070312,1388.5999755859375
197,16-Jan-19,10899.650390625,517.2999877929688,372.0499877929688,248.85006713867188,705.0,1410.0
198,17-Jan-19,10920.849609375,511.76666259765625,376.0,252.75006103515625,699.5,1390.0
199,18-Jan-19,10914.849609375,512.0,374.6000061035156,252.00006103515625,705.0,1391.0
200,21-Jan-19,10919.349609375,510.0,373.0,255.00006103515625,710.3499755859375,1395.199951171875
201,22-Jan-19,10949.7998046875,510.7999877929688,370.5499877929688,252.60006713867188,714.0,1423.9000244140625
202,23-Jan-19,10931.0498046875,509.3333435058594,368.7999877929688,261.4875793457031,714.0,1429.0
203,24-Jan-19,10844.0498046875,510.0,366.6000061035156,262.6500549316406,724.0,1400.0
204,25-Jan-19,10859.75,502.0,362.3500061035156,261.18756103515625,732.0,1408.4000244140625
205,28-Jan-19,10792.4501953125,503.3333435058594,353.20001220703125,265.7625732421875,732.2000122070312,1375.0
206,29-Jan-19,10653.7001953125,505.0,342.95001220703125,267.00006103515625,735.2000122070312,1377.0
207,30-Jan-19,10702.25,508.73333740234375,351.0,269.25006103515625,732.0,1394.0
208,31-Jan-19,10690.5498046875,517.1333618164062,372.7000122070313,274.50006103515625,718.0,1400.0
209,01-Feb-19,10851.349609375,533.1666870117188,364.5,277.5750732421875,732.9500122070312,1412.4000244140625
210,04-Feb-19,10876.75,514.1666870117188,351.0,277.50006103515625,749.0,1444.0
211,05-Feb-19,10908.650390625,515.2333374023438,354.6000061035156,277.50006103515625,752.0,1444.949951171875
212,06-Feb-19,10965.099609375,534.6666870117188,353.6000061035156,276.8625793457031,784.0,1457.8499755859375
213,07-Feb-19,11070.4501953125,536.8333129882812,359.1000061035156,279.00006103515625,809.0,1467.050048828125
214,08-Feb-19,11023.5,536.3333129882812,356.8999938964844,278.62506103515625,800.0,1468.0
215,11-Feb-19,10930.900390625,541.3333129882812,354.6000061035156,278.1750793457031,809.0,1447.9000244140625
216,12-Feb-19,10879.7001953125,538.0,349.0,280.6125793457031,809.9000244140625,1438.5
217,14-Feb-19,10786.099609375,542.8666381835938,339.8500061035156,282.3000793457031,805.7999877929688,1417.6500244140625
218,15-Feb-19,10780.25,546.0,344.04998779296875,281.43756103515625,804.7999877929688,1400.800048828125
219,18-Feb-19,10738.650390625,546.1666870117188,342.20001220703125,284.1000671386719,815.0,1401.699951171875
220,19-Feb-19,10636.7001953125,547.3333129882812,339.1000061035156,279.4125671386719,807.0,1372.050048828125
221,20-Feb-19,10655.4501953125,546.2000122070312,345.0,272.4000549316406,794.0499877929688,1380.0
222,21-Feb-19,10744.099609375,550.0,346.79998779296875,279.6000671386719,814.0,1399.0
223,22-Feb-19,10782.7001953125,550.5999755859375,351.3999938964844,281.25006103515625,824.9000244140625,1399.0
224,25-Feb-19,10813.25,552.0,353.04998779296875,285.6000671386719,830.2000122070312,1399.949951171875
225,26-Feb-19,10775.2998046875,561.5,350.0,288.37506103515625,825.0,1396.9000244140625
226,27-Feb-19,10881.2001953125,571.2333374023438,351.0,285.18756103515625,836.4000244140625,1404.0
227,28-Feb-19,10865.7001953125,584.6666870117188,348.45001220703125,281.1750793457031,833.0,1414.800048828125
228,01-Mar-19,10842.650390625,584.066650390625,352.04998779296875,278.1750793457031,831.0,1409.0
229,05-Mar-19,10864.849609375,581.8666381835938,355.0,280.50006103515625,822.5,1393.5
230,06-Mar-19,11024.849609375,586.0,365.25,274.3999938964844,812.0,1408.0
231,07-Mar-19,11077.9501953125,584.6666870117188,371.5,280.0,823.5499877929688,1398.5999755859375
232,08-Mar-19,11038.849609375,580.8666381835938,369.7999877929688,261.1000061035156,810.2000122070312,1393.75
233,11-Mar-19,11068.75,592.9666748046875,371.7999877929688,259.0,812.0,1389.199951171875
234,12-Mar-19,11231.349609375,600.0,378.0,261.0,811.0,1422.0
235,13-Mar-19,11326.2001953125,600.0,387.8999938964844,262.5,808.9000244140625,1439.4000244140625
236,14-Mar-19,11382.5,607.4666748046875,392.0,259.3500061035156,792.0999755859375,1437.5999755859375
237,15-Mar-19,11376.849609375,602.6666870117188,388.8500061035156,258.0,794.0,1434.0
238,18-Mar-19,11473.849609375,615.6666870117188,396.25,264.75,804.9500122070312,1446.0
239,19-Mar-19,11500.2998046875,619.3333129882812,398.3999938964844,257.79998779296875,793.5,1442.0
240,20-Mar-19,11553.349609375,620.0,397.6000061035156,258.3999938964844,797.0,1462.0
241,22-Mar-19,11549.2001953125,622.5999755859375,394.4500122070313,262.45001220703125,794.5,1459.0
242,25-Mar-19,11395.650390625,620.0,387.9500122070313,262.0,792.0,1465.0999755859375
243,26-Mar-19,11375.2001953125,607.0333251953125,384.9500122070313,257.1000061035156,790.2000122070312,1460.5
244,27-Mar-19,11531.4501953125,602.2333374023438,395.3999938964844,255.1999969482422,771.0,1494.0
245,28-Mar-19,11463.650390625,603.933349609375,392.75,255.8999938964844,770.0,1473.5
246,01-Apr-19,11665.2001953125,638.6666870117188,401.4500122070313,256.0,782.8499755859375,1496.75
247,02-Apr-19,11711.5498046875,626.6666870117188,400.0,263.3999938964844,790.9500122070312,1493.0
248,03-Apr-19,11735.2998046875,618.6666870117188,399.0,262.3999938964844,792.4500122070312,1521.25
249,04-Apr-19,11660.2001953125,613.7333374023438,394.3999938964844,261.0,777.9000244140625,1504.800048828125
250,05-Apr-19,11638.400390625,623.3333129882812,389.25,261.0,779.0,1520.0
251,08-Apr-19,11704.349609375,625.3333129882812,391.4500122070313,263.70001220703125,779.7000122070312,1514.0
252,09-Apr-19,11612.0498046875,629.0,387.3999938964844,263.5,790.3499755859375,1464.699951171875
253,10-Apr-19,11646.849609375,625.3333129882812,395.5499877929688,278.0,786.0499877929688,1449.800048828125
254,11-Apr-19,11592.5498046875,617.2000122070312,394.5,283.5,790.4000244140625,1409.699951171875
255,12-Apr-19,11612.849609375,614.9666748046875,390.6000061035156,282.3999938964844,779.0,1432.75
256,15-Apr-19,11667.0,618.0,394.2000122070313,285.0,785.3499755859375,1447.949951171875
257,16-Apr-19,11736.2001953125,623.3333129882812,397.5,291.3500061035156,799.0,1442.75
258,18-Apr-19,11856.150390625,623.3666381835938,411.0,289.0,804.0,1464.0
259,22-Apr-19,11727.0498046875,620.7333374023438,404.25,285.5,800.7000122070312,1459.949951171875
260,23-Apr-19,11612.9501953125,624.8666381835938,396.1000061035156,289.70001220703125,806.5,1449.0
261,24-Apr-19,11601.5,628.5,397.1000061035156,292.04998779296875,807.0,1436.0
262,25-Apr-19,11735.7001953125,633.6666870117188,400.8999938964844,293.04998779296875,820.0,1450.0
263,26-Apr-19,11683.75,647.0333251953125,400.0,296.3999938964844,816.5,1450.0
264,30-Apr-19,11748.75,646.9000244140625,407.75,295.0,825.9500122070312,1456.0
265,02-May-19,11725.5498046875,644.6666870117188,403.7000122070313,298.54998779296875,834.9000244140625,1465.0
266,03-May-19,11722.599609375,640.7999877929688,397.1499938964844,293.5,830.0,1443.800048828125
267,06-May-19,11605.7998046875,643.8333129882812,396.5,289.8999938964844,810.0,1434.949951171875
268,07-May-19,11651.5,633.4000244140625,398.0,292.6499938964844,822.0,1426.800048828125
269,08-May-19,11478.7001953125,635.3333129882812,386.2999877929688,294.25,813.0,1382.0
270,09-May-19,11322.400390625,641.066650390625,380.9500122070313,291.79998779296875,801.0,1384.949951171875
271,10-May-19,11314.150390625,634.0,383.5,291.5,810.4000244140625,1314.0999755859375
272,13-May-19,11258.7001953125,636.6666870117188,385.0,290.5,811.5999755859375,1341.050048828125
273,14-May-19,11151.650390625,635.4666748046875,378.1000061035156,289.0,818.7999877929688,1330.0
274,15-May-19,11271.7001953125,636.6666870117188,382.3500061035156,285.5,791.0,1326.0
275,16-May-19,11180.349609375,646.3333129882812,379.0,283.8500061035156,788.6500244140625,1312.0
276,17-May-19,11261.900390625,647.2333374023438,381.2000122070313,286.5,793.0,1305.0
277,20-May-19,11651.900390625,653.566650390625,405.25,289.5,790.0,1340.0
278,21-May-19,11863.650390625,678.6666870117188,408.6000061035156,290.6000061035156,780.0,1384.0
279,22-May-19,11727.9501953125,666.6666870117188,403.0,287.0,758.0,1360.5
280,23-May-19,11901.2998046875,683.3333129882812,414.0,285.6000061035156,760.0,1389.0
281,24-May-19,11748.0,676.6666870117188,415.5,283.8999938964844,749.9000244140625,1392.0
282,27-May-19,11855.5,683.3333129882812,432.25,284.0,737.0,1386.9000244140625
283,28-May-19,11958.349609375,682.0,435.0499877929688,281.0,727.0,1369.949951171875
284,29-May-19,11905.7998046875,676.0,428.6000061035156,284.5,736.9500122070312,1360.800048828125
285,30-May-19,11865.2998046875,661.5333251953125,420.8500061035156,286.0,741.5,1365.0
286,31-May-19,11999.7998046875,670.6666870117188,427.0,288.1499938964844,740.0,1381.0
287,03-Jun-19,11953.75,670.0,426.0,288.5,763.9000244140625,1431.949951171875
288,04-Jun-19,12052.650390625,670.4000244140625,417.7000122070313,294.0,756.2999877929688,1455.0
289,06-Jun-19,12039.7998046875,676.0,417.3999938964844,294.0,748.2999877929688,1434.949951171875
290,07-Jun-19,11865.2001953125,676.6333618164062,413.5,292.5,738.0999755859375,1429.0
291,10-Jun-19,11934.900390625,680.6666870117188,418.8999938964844,295.75,755.4500122070312,1429.0
292,11-Jun-19,11959.849609375,679.3333129882812,418.4500122070313,297.0,770.0,1428.0
293,12-Jun-19,11962.4501953125,686.8333129882812,422.0,297.5,762.0,1429.949951171875
294,13-Jun-19,11873.900390625,679.6666870117188,416.7000122070313,298.0,744.0,1429.0
295,14-Jun-19,11910.099609375,670.0,420.2999877929688,298.75,744.0,1430.0
296,17-Jun-19,11844.0,671.6666870117188,418.9500122070313,300.0,740.0,1417.0
297,18-Jun-19,11677.0498046875,662.6666870117188,415.4500122070313,299.5,737.9000244140625,1405.0
298,19-Jun-19,11744.4501953125,668.6666870117188,423.75,299.0,742.0,1382.0
299,20-Jun-19,11653.650390625,627.0333251953125,419.75,284.04998779296875,722.0,1365.550048828125
300,21-Jun-19,11827.599609375,584.0,434.2000122070313,287.0,729.0,1379.949951171875
301,24-Jun-19,11725.7998046875,602.2666625976562,431.4500122070313,285.5,738.0,1386.0
302,25-Jun-19,11681.0,622.5999755859375,427.8999938964844,284.0,727.0,1371.0
303,26-Jun-19,11768.150390625,620.6666870117188,432.5,285.1499938964844,721.2999877929688,1360.0
304,27-Jun-19,11860.849609375,634.7666625976562,438.0,287.3500061035156,715.5,1361.0999755859375
305,28-Jun-19,11861.150390625,630.6666870117188,439.5,283.79998779296875,706.9000244140625,1365.0
306,01-Jul-19,11839.900390625,630.0,439.5,281.6000061035156,709.7000122070312,1368.0
307,02-Jul-19,11890.2998046875,637.4000244140625,439.0,282.45001220703125,702.0499877929688,1356.0
308,03-Jul-19,11932.150390625,658.5,437.8999938964844,284.8999938964844,713.0,1356.050048828125
309,04-Jul-19,11928.7998046875,654.8499755859375,438.0,283.0,701.4000244140625,1356.0
310,05-Jul-19,11964.75,706.9000244140625,436.4500122070313,284.0,700.5,1363.9000244140625
311,08-Jul-19,11770.400390625,669.9500122070312,434.0,267.75,680.0,1358.0
312,09-Jul-19,11531.599609375,660.0,426.0,267.5,681.0,1344.9000244140625
313,10-Jul-19,11536.150390625,635.0,430.0,264.70001220703125,671.0499877929688,1317.800048828125
314,11-Jul-19,11561.4501953125,641.0999755859375,432.6499938964844,267.5,676.7000122070312,1317.0
315,12-Jul-19,11601.150390625,632.0,427.2999877929688,268.0,665.0,1332.449951171875
316,15-Jul-19,11614.75,634.0,428.3999938964844,260.0,675.0,1362.8499755859375
317,16-Jul-19,11596.650390625,642.5,421.5499877929688,259.0,680.0,1352.0
318,17-Jul-19,11670.75,644.0,424.6000061035156,262.0,675.9500122070312,1377.0
319,18-Jul-19,11675.599609375,658.0,425.0,261.0,687.3499755859375,1395.0
320,19-Jul-19,11627.9501953125,655.0999755859375,419.8999938964844,269.1000061035156,687.2000122070312,1390.0999755859375
321,22-Jul-19,11392.849609375,647.0,409.75,265.6000061035156,671.0,1367.800048828125
322,23-Jul-19,11372.25,642.5999755859375,412.7999877929688,264.8999938964844,673.25,1409.0
323,24-Jul-19,11322.4501953125,645.9500122070312,411.8500061035156,264.5,670.3499755859375,1430.5
324,25-Jul-19,11290.400390625,618.0,409.2000122070313,265.45001220703125,647.7999877929688,1481.300048828125
325,26-Jul-19,11247.4501953125,607.0,410.25,262.20001220703125,649.7000122070312,1488.0999755859375
326,29-Jul-19,11307.5,600.0,433.0,263.0,641.0,1524.9000244140625
327,30-Jul-19,11213.7001953125,589.3499755859375,433.0,262.8999938964844,645.0,1511.0999755859375
328,31-Jul-19,11034.0498046875,573.2000122070312,423.8999938964844,262.5,629.0,1507.0
329,01-Aug-19,11060.2001953125,574.9000244140625,423.25,271.5,632.0499877929688,1515.0
330,02-Aug-19,10930.2998046875,578.0,413.8999938964844,269.8999938964844,625.0,1509.0
331,05-Aug-19,10895.7998046875,568.2000122070312,403.6499938964844,261.1499938964844,631.1500244140625,1533.199951171875
332,06-Aug-19,10815.400390625,537.9500122070312,401.0,262.0,650.0999755859375,1530.0
333,07-Aug-19,10958.099609375,549.0,409.2999877929688,259.0,671.7999877929688,1563.300048828125
334,08-Aug-19,10899.2001953125,533.4000244140625,411.0,263.0,674.0,1565.75
335,09-Aug-19,11087.900390625,534.25,416.5,266.0,679.0,1569.199951171875
336,13-Aug-19,11139.400390625,532.0,417.0,264.8999938964844,661.0999755859375,1573.5
337,14-Aug-19,11003.25,510.0,411.8999938964844,259.79998779296875,639.0499877929688,1574.5
